index	#1 Label	#2 String	#2 String
35	0	CTV đã nhận được xác nhận từ Cảnh sát Ottawa rằng đã xảy ra ba vụ nổ súng khác nhau #ottnews #ottawashooting
36	1	LOCKDOWN | Quốc hội, chi nhánh chính thư viện, U of O, trường học trung tâm thành phố, trụ sở cảnh sát Ottawa, trụ sở CBC, trung tâm Rideau, tòa án. #cbcOTT #OTTnews
37	1	Kevin Vickers được ca ngợi là anh hùng hạ gục kẻ tấn công http://t.co/qIDq2LcXkf #OttawaShooting #cbcto http://t.co/Qo5E24X9ZS
38	1	CBC News Ottawa đã xác nhận độc lập rằng tay súng bị bắn chết là Michael Zehaf-Bibeau. #cbcOTT #OTTnews
39	1	Cảnh bên ngoài quốc hội Canada nơi người lính bị tay súng bắn tại Đài tưởng niệm Chiến tranh Quốc gia, http://t.co/t1HQMYQ6QB http://t.co/bMzDnPL1NX
40	1	Các vụ nổ súng bên ngoài quốc hội Canada ở Ottawa và một binh sĩ bị thương, truyền thông địa phương đưa tin http://t.co/Ygpjna1CRG
41	1	Xem báo cáo rằng người lính bị bắn ở War Memorial vẫn còn sống. Cố lên anh ơi. Tất cả Canada là với bạn.
42	1	CTV tường thuật rằng người lính bị bắn vào đài tưởng niệm chiến tranh vẫn còn sống.
43	1	Nhà báo #Canada chụp lại đám cháy bùng phát vũ khí nhỏ bên trong tòa nhà Quốc hội ở #Ottawa: http://t.co/oFsOV9xva2
44	1	Trận đấu tối nay giữa Maple Leafs & amp; Các thượng nghị sĩ đã bị hoãn sau vụ xả súng ở Ottawa sáng nay. »Http://t.co/OXpRxAjwCE
45	2	CANADIAN CHÍNH THỨC GỌI ĐIỆN NGAY HÔM NAY MANG LẠI BẢN TIN KHỦNG - http://t.co/5VYMWGWyx3 http://t.co/jQn39E7hTA
46	1	Bắn những người lính canh gác đài tưởng niệm chiến tranh .... khủng bố thực sự không hèn nhát hơn thế. Đồ khốn.
47	1	RIP cho người lính Canada bị giết hôm nay ở #Ottawa. Những suy nghĩ và lời cầu nguyện với gia đình của anh ấy & amp; bạn. #Canada http://t.co/BmXokdx136
48	2	Để đối phó với các sự cố ở Ottawa, NORAD đã tăng cường số lượng máy bay trong tình trạng cảnh báo cao hơn sẵn sàng ứng phó nếu cần. http://t.co/q98AMohu7T
49	1	Các báo cáo hiện cảnh sát nghi ngờ có hai hoặc ba kẻ xả súng trên Đồi Quốc hội. Trung sĩ tại Arms Kevin Vickers đã bắn một kẻ tấn công.
50	2	FBI hỗ trợ trong vụ nổ súng ở Ottawa, các nguồn tin đã xác nhận với CTV News
51	1	Thêm # đột phá: @CNN xác nhận tên của người lính đã thiệt mạng trong #OttawaShooting là Nathan Cirillo. @paulanewtonCNN http://t.co/3e8cFKOUnT
52	0	Cảnh sát Ottawa hiện cho biết có 3 vụ xả súng ở Ottawa: Quốc hội, Đài tưởng niệm Chiến tranh và Trung tâm mua sắm Rideau. Http://t.co/s0bE3BaNn7
53	1	Đồi Quốc hội bị khóa sau khi người lính bắn vào Đài tưởng niệm Chiến tranh của # Ottawa, ngay phía nam Khu Đông.
54	1	#BREAKING: Các báo cáo cho biết nghi phạm xả súng chết người là Michael Zehaf-Bibeau, sinh năm 1982. Anh ta được cho là người Canada sinh ra. #OttawaShooting
55	0	Cảnh sát Ottawa báo cáo về vụ nổ súng thứ ba tại Trung tâm Rideau, không có báo cáo về thương tích.
56	0	Người đàn ông quay phim của Global News tường thuật những cảnh quay do khách sạn Chateau Laurier bắn ra #ottawa
57	1	BẬT MÍ | Khu trung tâm và khu phía đông tại Đồi Quốc hội đã bị khóa. #cbcOTT #OTTnews
58	1	PHÁ THAI: Người lính bị bắn vào quốc hội Canada, chính quyền cho biết http://t.co/Dg2QJtPZ6B http://t.co/cslSESe9V2
59	1	#RIPNathanCirillo  RT @globeandmail: Người lính thiệt mạng tại đài tưởng niệm chiến tranh được xác định là Cpl. Nathan Cirillo #OttawaShooting http://t.co/uZZqmlctss|||||#RIPNathanCirillo  RT @globeandmail: Người lính thiệt mạng tại đài tưởng niệm chiến tranh được xác định là Cpl. Nathan Cirillo #OttawaShooting http://t.co/uZZqmlctss
60	1	CẬP NHẬT MỚI NHẤT: Kẻ tấn công bị bắn chết trong Quốc hội sau khi người lính bị bắn tại Đài tưởng niệm Chiến tranh Quốc gia http://t.co/pp6hcfWcRw http://t.co/HxODwIZfj6
61	1	BẬT MÍ: CTV News xác nhận rằng các phát súng đã được bắn trên Đồi Quốc hội.
62	1	Nguồn tin cho biết MỘT nghi phạm bị bắn chết bên trong PARLIAMENT HILL - cuộc truy quét an ninh vẫn đang được tiến hành. #ottnews #BREAKING
63	2	Bệnh viện Ottawa xác nhận đang điều trị cho 3 nạn nhân #OttawaShooting - 2 người trong tình trạng ổn định http://t.co/IbLAWEjEeD http://t.co/zSoC0VxOKN
64	1	Đau lòng khi nghe tin người lính canh giữ đài tưởng niệm chiến tranh dân tộc của chúng ta đã hy sinh. Hãy yên nghỉ Cpl Nathan Cirillo #OttawaShooting #NeverForget
65	0	Báo cáo bây giờ rằng game bắn súng thứ hai đã được bắn ở trung tâm thành phố Ottawa #ottnews
66	1	Suy nghĩ của chúng tôi là với gia đình và bạn bè của Cpl. Nathan Cirillo và tất cả những người bị ảnh hưởng bởi các sự kiện ở Ottawa ngày nay. #OttawaStrong
67	1	CẬP NHẬT BẬT MÍ: Người lính bị bắn tại Đài tưởng niệm Chiến tranh Quốc gia ở Ottawa, Canada, cảnh sát nói với @ABC News - http://t.co/wg7WHTjJGI
68	1	Một số nghị sĩ tweet rằng tay súng đơn độc bị bắn chết ở Khu Trung tâm. Tất cả các nghị sĩ được báo cáo là an toàn. #cdnpoli #ottawa
69	1	Tay súng ở Ottawa đã bị bắn chết. Tôi không biết nói gì sáng nay. Đó không phải là Canada của tôi.
70	0	MỚI: Cảnh sát Ottawa báo cáo cảnh quay thứ 3, tại Trung tâm mua sắm Rideau, gần Đồi Quốc hội
71	1	Sergeant-at-Arms Kevin Vickers được ca ngợi là anh hùng vì đã bắn chết tay súng của Quốc hội Canada: http://t.co/09FfLbM475 http://t.co/A6bY6M4HtE
72	1	BẬT MÍ: @ctvottawa XÁC NHẬN: Một người bắn đã chết. Cảnh sát làm việc theo giả định có nhiều hơn một kẻ bắn súng. 3 sự cố bắn súng #ottnews
73	0	. @ OttawaPolice: "Sự cố xảy ra tại Đài tưởng niệm Chiến tranh Quốc gia, gần Trung tâm Rideau và Đồi Quốc hội." Blog trực tiếp: http://t.co/q98AMohu7T
74	0	Cảnh sát cho biết có 3 bối cảnh xả súng: Quốc hội, Đài tưởng niệm chiến tranh, Trung tâm Rideau. Họ đã xảy ra gần nhau, cảnh sát nói #cbcOTT #OTTnews
75	0	#Ottawa Cảnh sát phòng chống bắn súng cho biết họ đang điều tra 3 vụ xả súng, một vụ ở Đài tưởng niệm Chiến tranh, một vụ ở Đồi Quốc hội và một vụ gần Trung tâm Rideau
76	1	Người lính bị giết ở Ottawa là một sinh viên tốt nghiệp Sherwood. Anh ấy nóng lòng muốn phục vụ đất nước của mình. RIP Cpl. Nathan Frank Cirillo http://t.co/w9XGuun0PH
77	1	Người lính bị bắn tại Đài tưởng niệm Chiến tranh Quốc gia ở Ottawa http://t.co/WABNVkk7wA http://t.co/SRMYiIoOY9
78	0	#BREAKING: Cảnh sát Ottawa xác nhận với CTV tin tức có ít nhất ba vụ nổ súng riêng biệt
79	1	#PrayForOttawa Với tư cách là một Cựu chiến binh Mỹ, lời cầu nguyện của tôi dành cho người lính Canada đã hy sinh trong vụ nổ súng hôm nay tại một đài tưởng niệm chiến tranh 🙏
80	2	CẬP NHẬT: Khóa cửa tại Trung tâm Rideau ở Ottawa đã được dỡ bỏ.
81	1	TRONG HÌNH ẢNH: Phát súng trên Đồi Quốc hội, người lính bị bắn tại Đài tưởng niệm Chiến tranh Quốc gia http://t.co/wdKEiy9P8e http://t.co/uQ4yY2Nw9c
82	1	Nguồn tin rất đáng tin cậy trên Đồi Quốc hội cho tôi biết kẻ tấn công đã bị giết. #cdnpoli #ottnews
83	2	Bệnh viện Ottawa hiện cho biết "cả ba bệnh nhân liên quan đến vụ việc hôm nay đã được xuất viện" http://t.co/24l1f58UPx #OttawaShootings
84	1	Người lính thiệt mạng tại đài tưởng niệm chiến tranh được xác định là Cpl. Nathan Cirillo #ottawashooting http://t.co/YnM8FvFckL http://t.co/2jhrreIxPu
85	1	Những lời cầu nguyện cho #Ottawa, những người bị ảnh hưởng trực tiếp, gia đình của người lính đã hy sinh. Thiên Chúa giữ đất của chúng tôi vinh quang và miễn phí. #WeStandOnGuardForThee
86	1	Một người lính Canada đang đứng bảo vệ cho bạn đã biến mất. Suy nghĩ của chúng tôi là tất cả mọi người đều bị ảnh hưởng bởi vụ xả súng ở Ottawa #CanadaStrong
87	1	NHL hoãn trận đấu Leafs-Senators tối nay vì #OttawaShooting http://t.co/a6JxXm20nZ http://t.co/G80SbMBTlv
88	0	#OTTAWA CHỤP ẢNH: Cảnh sát xác nhận tổng cộng nhiều nghi phạm, yêu cầu mọi người tránh Khu vực có Người nhảy dù http://t.co/Zp9AKplH9p http://t.co/b3yQV4ewOs
89	2	Cảnh sát Canada cho biết nghi phạm ở Ottawa nổ súng vẫn còn lớn, các đơn vị chiến thuật tại hiện trường.
90	1	Đại học Ottawa bị khóa, các lớp học bị hủy
91	1	PHÁT TRIỂN: Cảnh sát: Bắn súng gần Quốc hội Canada; thương binh; tình hình hoạt động: http://t.co/9MAAywtu03 http://t.co/kZvFqw7p0v
92	0	Cập nhật: Vụ nổ súng ở Ottawa có sự xuất hiện của một cuộc tấn công phối hợp http://t.co/brn047wYz8 http://t.co/rfCQHTUPft
93	1	Người lính Canada thiệt mạng trong vụ xả súng ở Ottawa ngày nay là Cpl. Nathan Cirillo, một nguồn tin gia đình nói với CNN. Blog trực tiếp: http://t.co/D58rrFrbwq
94	0	Cảnh sát ở Ottawa đang truy lùng những tay súng bị tình nghi đã bắn một người thợ rắn và xả súng tại Quốc hội vào sáng nay. http://t.co/1cKIHwuCzl
95	1	TIN TỨC: Người lính bị bắn tại Đài tưởng niệm Chiến tranh Quốc gia ở Ottawa http://t.co/pp6hcfWcRw
96	1	RT @WatchCTVNews: TRỰC TIẾP NGAY BÂY GIỜ: Cảnh sát bắt giữ Đồi Quốc hội sau báo cáo về một vụ xả súng http://t.co/ekj0wMrYdV http://t.co/55Iz2M0542
97	1	Khung cảnh tại đài tưởng niệm chiến tranh Ottawa. Người lính làm nhiệm vụ bắn súng. http://t.co/QvXGDUM4NC
98	0	Cảnh sát xác nhận nhiều nghi phạm liên quan đến vụ xả súng tại Đài tưởng niệm Chiến tranh Ottawa - @VassyKapelos, @amyminsky http://t.co/aF9HyT9BgX
99	1	CTV News xác nhận rằng chính quyền Canada đã cung cấp cho nhà chức trách Mỹ tên Michael Zehaf-Bibeau liên quan đến vụ nổ súng ở Ottawa
100	2	Bệnh viện Ottawa xác nhận đã tiếp nhận 3 bệnh nhân. 2 chiếc đang trong tình trạng ổn định. Blog trực tiếp: http://t.co/q98AMohu7T
101	1	Một binh sĩ Canada đã bị bắn tại Đài tưởng niệm Chiến tranh Quốc gia của đất nước gần Quốc hội. http://t.co/5UE8YlRluE http://t.co/wZRSqS5X26
102	1	Người lính thiệt mạng trong vụ xả súng ở Canada là một người dự bị trẻ tuổi với cậu con trai sáu tuổi http://t.co/FI7SGBVfAS http://t.co/7be6Scdwgq Cầu nguyện cho anh ta.
103	1	Một bức ảnh của Cpl. Nathan Cirillo, bị giết ở #Ottawa hôm nay. #RIP http://t.co/mh07ZMi9J5
104	1	Người lính bị bắn tại Đài tưởng niệm Chiến tranh ở Ottawa đã chết. Bảo hiểm trực tiếp: http://t.co/pQpji0hgFI
105	1	Trò chơi Leafs-Sens bị hoãn sau vụ xả súng trên Đồi Quốc hội http://t.co/19SAtvFFKT
106	1	Tuyên bố đầy đủ của Nhà Trắng về lời kêu gọi của Obama tới #Ottawa http://t.co/7UAGgehJms
107	1	Cảnh sát Ottawa và RCMP sẽ sớm công bố thời gian họp báo chung. #cbcOTT #OTTnews
108	2	Nhiều phát súng được bắn gần quốc hội ở Ottawa, nghi phạm vẫn còn lớn: TV
109	1	ĐỘT PHÁ - Bắn súng trên Đồi Quốc hội. RCMP có vũ khí rút ra #cdnpoli http://t.co/38qOgXcuet
110	2	Tóm tắt: Đồi Quốc hội bị khóa sau khi người lính Canada mặc đồng phục bị bắn tại Đài tưởng niệm Chiến tranh. Nghi ngờ về lỏng lẻo; các nhân chứng nói rằng anh ta có một khẩu súng trường.
111	1	#Ottawa: MP Gerry Byrne bên trong tòa nhà khi bị khóa. Nói đây là đội chiến thuật. Bảo hiểm trực tiếp http://t.co/HrGKEeJZL4 http://t.co/b7WVOT640l
112	1	#Breaking Nguồn tin quân sự, ID bạn bè Nathan Frank Cirillo trong vai người lính thiệt mạng ở Ottawa http://t.co/CVyzAvavIF http://t.co/Q7qKp919Ml
113	1	Tuyên bố của Thị trưởng Hamilton Bob Bratina về cái chết của người lính trong #OttawaShooting http://t.co/p4DlyV3NG4
114	0	Đây không phải là những màu sắc nhút nhát; những người lính trở lại bảo vệ Lăng mộ của Người lính Vô danh sau vụ nổ súng hôm nay #StandforCanada http://t.co/7KoW2xATKG
115	1	RIP Cpl. Nathan Cirillo của Argyll và Sutherland Highlanders #CanadaStrong http://t.co/dpsb3yvq7j http://t.co/b7enjB7vIa
116	1	Quốc hội Canada bị khóa sau vụ nổ súng - theo dõi tin tức trực tiếp của chúng tôi tại đây: http://t.co/1AhAZAaFUW http://t.co/Sf7EkD4PEB
117	1	Các nhân chứng cho biết hàng chục phát súng bắn vào bên trong các tòa nhà Quốc hội sau khi người lính Canada bắn vào Đài tưởng niệm Chiến tranh gần đó. #cbcOTT #OTTnews
118	1	Người lính Hamilton Argylls, Nathan Cirillo, ở bên phải trong ảnh này, chết trong cuộc tấn công ở Ottawa http://t.co/K0j8j0eLiw http://t.co/aKBFslkfAg
119	1	PHÁN XÉT: Cảnh sát Ottawa xác nhận rằng một thành viên của Lực lượng Canada đã không thể qua khỏi khi bị thương trong bệnh viện sau vụ nổ súng ...
120	1	Người lính thiệt mạng trong #OttawaShooting được xác định là Cpl. Nathan Cirillo (qua @globeandmail) http://t.co/WL4Fs1H9Z2 http://t.co/wKV8KFaX73
121	1	CẬP NHẬT: Kẻ tấn công bị bắn chết tại Quốc hội sau khi người lính bị bắn tại Đài tưởng niệm Chiến tranh http://t.co/pp6hcfWcRw #OttawaShooting http://t.co/tx8j82FOYc
122	1	Hạ sĩ Nathan Cirillo, bị bắn chết tại #Ottawa War Memorial hôm nay, 24 tuổi. Quân nhân dự bị là thành viên của Argyll và Sutherland Highlanders #cdnpoli
123	1	Reuters: Một tay súng đã bị bắn chết bên trong tòa nhà quốc hội Canada #OttawaShooting
124	1	Thủ tướng Stephen Harper sẽ phát biểu trước đất nước tối nay sau vụ xả súng chết người tại Đài tưởng niệm Chiến tranh và tấn công vào Quốc hội: @CBCNews #cdnpoli
125	1	Cảnh sát cho biết họ đã xác định được chiếc xe thuộc về nghi phạm trong vụ xả súng #Ottawa. Người lính mặc đồng phục bị bắn tại Đài tưởng niệm Chiến tranh, không rõ tình trạng.
126	0	XEM THÊM: Cảnh sát cho biết các phát súng đã bắn vào 3 địa điểm: Đài tưởng niệm Chiến tranh Quốc gia, trên Đồi Quốc hội và gần Trung tâm mua sắm Rideau: http://t.co/ZUIqFDn4nl
127	1	Người lính thiệt mạng ở #Ottawa hôm nay được đặt tên là Nathan Cirillo, 24 tuổi. Mới nhất tại đây: http://t.co/Iwpa7Iq2XA http://t.co/nMEOVCJVUa
128	1	Thủ tướng Canada Stephen Harper sẽ sớm đưa ra tuyên bố, các báo cáo cho biết http://t.co/dUvWlCCpdY #OttawaShootings
129	1	#BREAKING Người lính Canada bị bắn gần quốc hội đã chết, một quan chức cho biết
130	1	Suy nghĩ & amp; Lời cầu nguyện cho gia đình của Cpl. Nathan Frank Cirillo. bị giết hôm nay ở Ottawa RIP @HONOUROURFORCES Làm ơn RT http://t.co/D6L17wwfTw
131	1	TIN TỨC: Tay súng Ottawa bị tình nghi được xác định là Michael Joseph Hall, một cảm tình viên của #ISIS. #OttawaShooting
132	0	Cảnh sát truy đuổi nhiều kẻ xả súng ở Ottawa; PM an toàn; các tòa nhà trung tâm thành phố bị khóa http://t.co/3FCWaFPA4y http://t.co/Si3yY0BRRd
133	2	Ít nhất 30 phát súng nữa đã được bắn bên trong Quốc hội ở Ottawa. http://t.co/1cKIHwuCzl
134	1	Nhiều phát súng bắn ra ngay bên ngoài Đồi Quốc hội. Cảnh sát bảo mọi người hãy đến chỗ nấp.
135	0	Bản đồ các địa điểm xảy ra vụ xả súng ở Ottawa, tại Đài tưởng niệm Chiến tranh, Hạ viện và trung tâm mua sắm lân cận http://t.co/X88Z25p9Tx http://t.co/oFsyyJQ4Qp
136	1	Các vụ xả súng ở Ottawa được cho là tại ba địa điểm - quốc hội, đài tưởng niệm chiến tranh và trung tâm mua sắm. http://t.co/fULkb6VpEv http://t.co/mL9Ivehy6Q
